id_producto,id_proveedor,precio_compra
4712,20,4.09
4713,2,35.66
4713,62,28.36
4714,24,86.20
4715,320,46.89
4715,2,44.52
4716,81,26.83
4716,2,29.23
4717,1,15.93
4717,445,19.74
4718,1,50.73
4718,2,36.63
4718,11,36.88
4718,142,52.54
4718,238,39.95
4719,8,56.76
4720,1,7.96
4720,7,7.89
4721,1,18.30
4721,2,15.25
4721,3,17.47
4722,25,11.74
4722,100,11.27
4723,4,17.75
4724,1,5.56
4724,107,5.37
4725,136,13.43
4725,7,17.03
4726,43,12.04
4727,2,8.58
4728,21,24.52
4728,14,19.78
4729,4,17.49
4729,7,21.07
4730,5,23.17
4731,1,9.35
4732,1,13.65
4732,6,17.49
4733,1,17.87
4733,2,19.87
4734,24,20.31
4734,1,22.43
4734,2,22.22
4735,93,21.00
4736,9,14.69
4736,2,20.75
4737,1,34.00
4737,3,31.71
4738,38,21.99
4739,2,32.09
4739,11,26.34
4739,45,26.62
4739,14,31.75
4739,57,26.34
4740,1,7.97
4740,6,8.55
4741,2,8.19
4741,3,8.29
4742,40,27.00
4743,8,52.72
4744,35,8.51
4745,44,22.35
4746,104,38.50
4746,1,39.31
4746,45,47.17
4746,87,58.33
4747,3,17.93
4748,1,147.49
4749,2,9.73
4749,3,7.98
4749,34,8.09
4749,232,10.51
4749,150,10.20
4750,24,12.68
4750,1,11.08
4750,3,15.63
4750,14,10.73
4751,39,6.32
4752,3,23.77
4753,444,22.15
4754,1,6.47
4755,1,13.75
4756,39,120.63
4757,312,13.09
4757,1,13.50
4757,10,14.61
4758,8,45.37
4758,1,63.00
4759,1,19.00
4759,140,16.85
4759,7,19.16
4760,2,23.43
4761,307,12.56
4761,19,15.94
4761,141,14.88
4762,20,10.86
4763,10,7.11
4763,332,6.14
4764,1,39.23
4764,26,58.32
4765,1,68.76
4765,2,45.00
4765,4,46.91
4765,9,55.80
4765,59,56.78
4766,1,77.83
4766,2,80.33
4766,226,105.89
4766,3,96.51
4766,9,114.57
4767,89,14.78
4767,21,13.49
4768,1,13.31
4768,2,10.89
4768,29,10.90
4768,133,11.04
4769,19,56.38
4770,5,22.50
4771,1,17.85
4771,2,19.11
4771,4,15.92
4771,13,22.74
4772,1,6.64
4772,5,5.90
4772,11,4.35
4772,13,4.90
4772,184,6.09
4773,17,10.61
4774,2,9.17
4775,24,12.57
4775,4,13.28
4776,180,9.84
4777,1,49.31
4777,471,52.09
4777,15,50.78
4778,9,4.82
4778,1,5.76
4779,1,5.02
4779,6,5.10
4779,17,4.46
4780,1,2.30
4780,2,3.43
4781,370,26.78
4781,4,24.35
4782,1,13.05
4783,94,15.71
4784,8,37.62
4784,159,30.27
4785,3,27.64
4785,125,27.95
4786,77,20.08
4786,45,32.86
4787,1,35.55
4788,244,64.14
4789,1,45.35
4790,2,4.33
4791,2,5.86
4792,113,12.77
4792,2,13.37
4793,21,5.78
4794,1,5.91
4794,2,4.20
4795,66,44.56
4795,4,39.21
4796,1,51.25
4796,60,51.68
4796,6,56.43
4797,6,3.14
4798,88,5.05
4798,6,5.87
4799,1,17.58
4799,242,22.53
4799,31,15.67
4800,13,12.09
4801,1,67.89
4801,3,78.27
4801,5,69.98
4801,6,88.77
4801,15,69.01
4802,17,5.83
4803,291,40.56
4803,124,55.66
4803,13,56.28
4804,1,6.89
4804,3,6.96
4804,4,5.58
4804,14,4.62
4804,63,4.90
4805,4,13.10
4805,6,15.11
4805,143,19.38
4806,241,18.33
4806,371,20.34
4807,4,104.06
4807,5,66.73
4807,11,78.87
4807,17,96.61
4807,31,83.98
4808,85,26.15
4808,5,32.54
4809,62,18.69
4810,1,2.78
4810,26,2.21
4811,4,14.26
4812,72,7.49
4812,63,5.61
4813,2,24.76
4813,3,22.63
4814,2,52.85
4814,75,71.62
4815,5,53.55
4816,91,11.79
4817,1,21.28
4817,2,24.44
4817,4,25.42
4817,8,21.60
4817,23,25.76
4818,1,2.78
4818,2,4.47
4819,9,4.41
4820,129,13.37
4820,77,11.69
4820,1,11.59
4821,59,25.08
4822,132,16.20
4822,28,25.04
4823,276,20.06
4824,1,27.05
4825,1,26.65
4825,253,33.69
4826,1,78.03
4826,2,97.58
4826,48,94.52
4826,17,65.43
4826,152,96.70
4827,17,7.58
4828,1,15.29
4829,1,3.34
4829,10,5.08
4830,16,86.68
4830,3,90.82
4831,9,43.86
4831,102,38.51
4832,1,28.80
4832,411,22.66
4833,38,79.45
4834,9,16.78
4834,2,16.12
4834,11,13.61
4834,1,16.36
4835,2,17.95
4835,19,24.29
4835,13,21.72
4836,2,36.76
4836,4,32.95
4836,5,32.85
4837,11,24.73
4837,7,18.87
4838,4,27.62
4839,2,9.20
4839,4,6.53
4840,90,11.46
4841,73,27.22
4841,2,29.15
4841,1,41.66
4842,3,43.98
4842,4,36.69
4842,37,35.84
4843,7,5.43
4844,30,93.51
4845,32,35.98
4845,1,46.75
4845,4,31.98
4845,70,37.42
4845,8,44.05
4846,3,28.59
4847,1,7.44
4848,322,64.42
4849,64,7.93
4849,56,11.07
4849,2,6.61
4849,14,10.37
4850,24,20.82
4850,12,17.25
4851,1,47.41
4851,6,31.04
4852,1,12.74
4852,2,12.93
4852,4,10.94
4852,6,10.21
4853,1,13.90
4853,20,13.53
4854,1,38.46
4855,11,4.65
4855,61,3.45
4856,41,3.78
4856,4,4.92
4857,13,3.45
4858,12,74.10
4858,62,71.80
4859,3,36.51
4859,5,37.96
4860,216,8.11
4860,1,7.43
4861,1,29.64
4861,10,40.64
4861,27,40.80
4861,14,30.70
4862,4,25.68
4863,26,7.64
4864,8,6.16
4864,100,7.42
4865,128,28.76
4866,8,17.83
4866,4,18.77
4866,5,19.73
4867,12,25.92
4868,15,8.95
4869,1,157.09
4869,35,123.16
4869,164,161.57
4870,97,47.97
4870,162,55.26
4871,1,4.04
4871,110,3.94
4872,46,4.25
4872,1,3.82
4872,9,3.52
4873,1,24.84
4873,29,21.65
4873,13,22.20
4874,11,9.12
4874,476,8.44
4875,8,14.70
4875,1,11.68
4875,2,13.18
4876,1,16.91
4877,1,7.64
4877,2,8.49
4877,135,10.65
4878,176,16.97
4879,51,33.04
4880,1,31.35
4880,4,35.98
4880,45,33.61
4881,1,12.37
4881,5,12.08
4882,2,10.90
4882,63,9.11
4883,63,12.09
4884,1,21.89
4885,264,3.16
4885,8,4.16
4885,6,3.96
4886,168,5.30
4887,4,23.51
4888,158,3.03
4889,3,4.73
4889,4,5.23
4890,6,14.06
4891,1,61.41
4891,46,36.51
4892,2,36.28
4893,1,69.09
4893,289,69.90
4894,1,28.19
4894,2,24.57
4895,3,38.36
4895,31,44.18
4896,25,73.31
4896,327,57.55
4897,10,37.14
4897,11,56.15
4898,1,33.27
4899,1,25.52
4899,35,18.60
4900,17,11.28
4901,34,49.02
4902,1,73.80
4902,2,81.04
4902,6,85.18
4902,8,71.97
4902,13,94.21
4903,1,26.88
4903,4,29.08
4904,42,18.61
4905,1,43.59
4905,2,32.26
4905,137,39.41
4905,15,35.22
4905,24,43.89
4906,32,20.05
4907,1,81.03
4908,4,24.48
4909,1,25.55
4909,35,20.25
4910,1,22.38
4910,93,23.92
4911,1,17.46
4912,24,9.53
4912,1,12.17
4912,3,8.52
4912,85,10.25
4913,1,16.88
4913,2,18.68
4914,3,67.86
4915,8,12.68
4916,1,18.81
4916,334,16.33
4917,181,8.93
4917,135,7.95
4918,11,19.50
4919,17,12.35
4919,4,13.14
4920,14,22.41
4921,2,17.65
4921,52,20.03
4922,1,37.50
4923,2,8.41
4923,91,9.80
4923,13,10.76
4923,7,8.93
4924,5,37.94
4925,43,6.31
4926,1,17.20
4927,89,14.75
4927,33,16.03
4928,4,111.65
4929,2,6.11
4929,19,5.27
4930,1,30.79
4930,51,21.86
4930,9,33.20
4930,31,30.42
4931,4,37.45
4932,65,50.85
4932,3,60.01
4933,1,70.08
4934,8,26.33
4934,17,23.14
4934,4,17.61
4935,24,20.61
4935,1,28.16
4936,1,32.49
4936,28,33.95
4937,126,18.31
4938,1,16.39
4938,28,18.86
4939,8,24.08
4939,14,25.49
4940,1,11.27
4941,1,13.45
4941,30,18.41
4941,151,15.38
4942,1,44.48
4942,43,35.48
4943,3,15.11
4943,15,13.25
4944,3,12.48
4945,3,13.21
4946,8,26.99
4946,1,26.89
4947,1,10.81
4947,2,11.15
4948,1,7.87
4948,6,9.19
4949,1,36.46
4949,3,40.14
4949,12,34.55
4950,113,15.67
4950,1,16.79
4951,89,19.78
4951,29,27.03
4952,2,16.59
4952,12,12.67
4953,1,19.57
4953,5,24.42
4954,1,17.02
4955,2,11.45
4955,4,12.57
4955,15,16.42
4956,5,16.83
4956,39,16.53
4957,2,175.33
4957,3,264.98
4957,4,279.53
4958,66,6.02
4959,9,17.54
4959,3,13.80
4960,2,21.91
4961,1,13.66
4962,55,138.51
4963,30,19.48
4964,11,12.90
4964,175,10.78
4965,32,24.05
4966,1,24.56
4967,83,38.38
4967,158,33.84
4968,1,8.68
4968,10,9.17
4968,7,7.86
4969,9,17.71
4969,36,14.21
4970,1,48.49
4971,56,6.44
4971,2,4.68
4972,1,28.64
4973,1,9.90
4974,1,84.13
4975,1,9.21
4975,22,9.79
4976,1,7.95
4976,2,7.77
4976,37,5.43
4976,9,6.99
4976,31,8.40
4977,1,12.24
4977,145,14.31
4977,5,16.98
4978,6,11.32
4979,8,9.99
4980,2,7.12
4980,4,8.81
4981,6,8.79
4982,41,10.36
4983,9,19.29
4984,1,20.62
4984,2,26.56
4984,3,18.34
4984,9,29.58
4984,85,18.70
4985,1,22.67
4985,2,25.48
4986,2,11.16
4986,5,9.80
4986,23,7.56
4987,3,64.27
4987,28,56.45
4988,1,9.44
4988,2,8.88
4988,5,9.90
4988,7,10.76
4988,103,9.64
4989,1,16.74
4989,14,16.45
4990,45,70.11
4991,168,7.65
4991,54,5.92
4992,3,46.36
4993,1,31.47
4993,44,35.12
4994,1,10.98
4994,2,12.10
4994,3,12.42
4995,139,21.75
4996,1,5.50
4996,4,7.87
4996,5,8.54
4996,6,5.32
4996,23,8.79
4997,64,108.04
4997,341,136.85
4998,138,34.16
4998,181,28.20
4999,8,3.12
4999,1,4.14
4999,2,3.61
4999,10,2.94
5000,2,2.83
5000,7,2.45
5001,31,15.86
5002,361,43.91
5002,5,59.65
5003,2,101.63
5003,35,103.10
5003,4,113.28
5004,1,61.96
5004,12,55.39
5004,255,69.01
5005,1,33.28
5006,1,9.72
5006,11,10.32
5007,194,33.26
5007,2,28.09
5008,1,6.10
5008,82,5.02
5009,195,10.94
5009,23,11.04
5010,42,14.00
5010,3,19.04
5010,29,11.74
5011,4,33.64
5011,6,53.51
5011,70,48.84
5011,39,35.54
5011,19,33.84
5012,3,17.72
5013,52,6.23
5013,22,4.87
5014,7,63.62
5015,67,11.25
5015,4,14.45
5015,7,11.06
5015,13,15.65
5015,26,15.18
5016,1,18.74
5016,4,15.19
5016,7,16.71
5016,45,12.72
5016,112,12.91
5017,1,17.01
5017,5,18.22
5018,1,109.08
5018,6,104.97
5019,1,20.21
5019,2,14.93
5019,203,13.79
5019,82,17.95
5019,20,21.17
5020,11,33.80
5020,7,21.48
5021,3,25.81
5021,4,28.38
5022,56,75.79
5023,4,73.44
5023,236,98.63
5024,1,35.63
5025,1,11.93
5025,2,12.96
5025,3,12.61
5025,130,10.07
5025,5,9.39
5026,54,10.30
5027,9,11.21
5027,2,13.86
5028,1,8.89
5028,5,9.46
5029,1,41.27
5029,2,38.63
5030,9,8.46
5030,17,8.86
5031,1,10.78
5031,2,9.68
5031,34,8.66
5031,25,8.27
5032,1,6.51
5032,2,5.64
5032,7,6.60
5032,18,5.61
5032,26,5.64
5033,184,21.08
5033,73,19.61
5033,234,16.01
5033,1,15.44
5034,1,142.76
5034,386,99.06
5034,3,131.14
5034,4,119.07
5034,21,139.37
5035,1,7.90
5035,2,9.40
5035,204,10.60
5035,115,10.38
5035,24,10.66
5036,19,10.46
5037,1,4.83
5037,2,3.61
5037,3,4.12
5037,290,4.04
5037,12,4.03
5038,2,72.70
5038,262,58.80
5039,2,25.71
5039,13,28.88
5040,2,9.88
5040,12,7.79
5040,14,10.33
5041,11,24.20
5041,46,30.01
5042,6,14.95
5043,3,3.43
5044,29,28.53
5045,7,64.59
5046,16,14.64
5046,2,12.03
5047,1,7.88
5047,59,7.24
5048,1,22.26
5048,18,27.81
5049,6,10.76
5049,55,6.68
5050,58,27.76
5050,4,25.17
5050,70,33.81
5050,7,29.59
5051,106,23.13
5052,20,12.99
5053,14,9.36
5054,1,12.51
5054,170,11.36
5055,8,46.48
5055,24,50.41
5056,339,80.21
5056,3,62.07
5057,64,22.92
5057,123,27.99
5058,1,17.97
5058,13,16.20
5059,76,4.42
5060,13,131.15
5061,3,5.58
5062,1,32.81
5063,18,24.09
5063,13,27.88
5063,54,19.77
5064,450,12.39
5064,290,13.68
5065,8,25.34
5065,203,35.18
5065,12,26.52
5065,16,36.16
5065,122,36.71
5066,34,5.49
5066,3,4.44
5066,6,4.70
5066,121,6.67
5066,28,6.33
5067,2,21.10
5067,22,16.16
5068,1,29.93
5068,356,30.20
5068,21,37.08
5069,46,9.46
5070,15,20.92
5071,24,56.40
5071,1,76.06
5071,14,84.89
5071,9,79.64
5072,29,39.79
5073,19,42.61
5074,1,23.85
5074,27,30.64
5074,100,29.92
5074,7,31.09
5075,1,49.64
5075,4,43.25
5076,6,17.64
5076,87,22.79
5077,3,41.94
5077,13,47.48
5078,14,4.56
5079,1,29.19
5079,4,28.94
5080,1,12.63
5080,7,12.60
5080,12,16.86
5080,48,15.91
5080,127,14.46
5081,22,18.73
5082,3,16.87
5082,12,13.95
5083,14,5.48
5084,32,13.93
5084,3,13.37
5084,35,10.52
5084,4,12.69
5085,8,6.14
5085,18,9.36
5085,69,6.10
5086,1,9.36
5087,1,21.92
5087,2,21.58
5087,10,22.83
5087,13,18.63
5087,14,16.61
5088,82,29.03
5088,7,26.92
5089,156,6.68
5089,71,6.38
5090,57,8.90
5090,47,6.48
5091,1,20.91
5091,2,17.71
5092,1,19.96
5092,2,27.41
5092,3,29.00
5092,8,25.93
5092,56,29.07
5093,1,40.72
5093,71,37.58
5094,450,5.91
5094,3,3.59
5094,60,3.63
5095,1,24.06
5095,2,21.67
5095,74,25.94
5096,2,17.42
5096,14,19.47
5097,74,9.44
5098,1,13.69
5098,2,13.27
5099,52,15.00
5099,191,11.87
5100,1,55.82
5100,5,75.69
5101,1,14.14
5102,1,66.52
5103,1,33.46
5103,2,29.77
5103,4,25.33
5103,144,26.10
5103,114,35.56
5104,1,6.06
5104,61,5.83
5105,1,2.55
5105,5,2.86
5106,17,4.47
5107,2,2.79
5108,1,21.47
5108,3,20.96
5108,6,16.67
5109,12,11.95
5109,15,8.37
5110,14,10.55
5111,11,13.30
5112,2,20.24
5112,3,24.69
5112,23,18.95
5113,1,4.25
5113,12,5.64
5114,27,22.22
5115,369,71.09
5116,9,16.43
5116,2,14.46
5117,16,37.94
5117,2,29.19
5118,56,16.83
5119,1,18.44
5119,44,25.92
5120,81,60.40
5120,3,58.71
5120,332,41.52
5120,15,60.43
5121,2,34.88
5121,135,35.33
5122,177,3.70
5122,31,3.28
5122,113,4.96
5122,14,4.48
5123,7,23.41
5124,1,12.52
5124,3,10.86
5124,23,12.00
5125,5,9.09
5125,94,10.49
5125,14,11.20
5126,1,17.18
5126,45,20.13
5126,113,15.65
5126,26,16.51
5126,59,14.47
5127,1,5.63
5127,5,5.36
5128,1,2.66
5128,107,4.28
5128,4,3.48
5128,45,3.29
5129,16,20.81
5129,1,22.61
5130,251,10.67
5130,54,15.39
5131,13,19.54
5132,1,9.43
5132,3,11.17
5132,5,10.59
5133,4,47.87
5134,1,26.47
5134,33,23.57
5134,6,32.82
5134,41,22.79
5134,14,21.11
5135,1,11.79
5135,317,13.10
5135,13,12.28
5136,3,12.43
5137,168,12.46
5137,1,9.64
5137,2,9.92
5137,4,8.50
5138,249,6.35
5138,4,8.41
5139,48,26.54
5139,9,24.73
5139,1,23.33
5140,168,66.44
5140,10,87.22
5140,20,75.62
5141,1,12.38
5142,1,12.57
5142,262,11.59
5143,248,7.00
5144,1,15.22
5144,2,13.19
5144,45,13.23
5145,1,39.21
5145,3,34.79
5145,6,38.53
5145,20,40.89
5145,88,33.42
5146,17,20.50
5146,20,14.88
5147,15,35.46
5148,16,122.72
5148,1,201.79
5149,8,17.34
5149,1,11.84
5149,2,18.90
5150,5,9.43
5151,48,9.91
5151,4,9.93
5152,5,19.24
5152,390,21.34
5152,46,26.02
5152,22,17.61
5152,24,27.52
5153,173,29.07
5154,16,7.10
5154,1,7.36
5154,2,5.01
5155,89,19.14
5155,153,23.97
5155,22,22.72
5156,3,10.87
5157,28,45.78
5157,119,70.06
5158,1,25.97
5158,11,27.99
5159,2,17.02
5159,13,20.19
5160,2,4.43
5160,411,4.44
5161,29,13.45
5161,2,10.39
5161,61,13.32
5161,14,14.03
5162,52,11.16
5162,62,14.36
5163,362,40.57
5163,27,58.71
5164,1,3.82
5164,20,5.41
5164,407,3.58
5165,3,3.44
5166,1,93.79
5167,1,18.56
5168,1,25.52
5168,36,21.77
5168,5,27.11
5169,3,45.87
5169,15,49.92
5170,5,19.95
5171,30,10.11
5172,33,19.88
5172,3,26.35
5172,6,29.23
5173,4,4.96
5173,5,4.92
5173,20,4.54
5173,55,4.27
5173,23,4.58
5174,4,6.81
5175,164,51.77
5176,49,6.67
5177,2,48.19
5178,96,9.69
5178,2,9.66
5178,112,10.46
5178,5,9.53
5179,113,6.39
5179,2,8.74
5179,3,6.84
5180,1,29.27
5181,7,16.79
5182,1,48.05
5183,1,6.29
5183,7,6.53
5184,1,31.81
5184,7,25.67
5184,8,31.41
5184,9,28.21
5184,45,18.91
5185,2,7.57
5185,3,7.52
5185,5,10.75
5186,7,6.10
5187,2,9.53
5187,102,5.89
5188,1,29.30
5189,129,11.24
5189,1,9.08
5189,2,10.36
5189,5,9.47
5189,13,9.36
5190,158,2.89
5191,19,113.91
5192,16,30.78
5192,3,34.23
5193,200,4.43
5193,1,4.80
5193,58,5.48
5193,27,5.26
5194,1,15.73
5194,2,10.24
5194,168,13.91
5194,12,17.08
5194,409,15.91
5195,2,34.51
5196,1,5.41
5196,2,3.99
5196,7,5.25
5197,1,6.46
5197,28,5.42
5198,18,33.79
5198,36,31.46
5199,1,22.34
5199,2,27.77
5200,11,50.79
5200,102,60.92
5201,1,2.62
5201,2,1.97
5202,215,15.74
5203,9,14.81
5203,219,17.13
5203,5,16.96
5203,133,20.28
5204,25,78.33
5204,2,85.23
5204,1,96.93
5205,79,72.08
5206,3,39.83
5206,7,35.58
5206,360,52.02
5206,173,32.85
5206,23,44.98
5207,1,17.19
5207,4,26.95
5207,238,17.16
5207,435,21.10
5207,23,26.10
5208,358,8.86
5209,2,7.95
5209,23,8.41
5210,9,38.87
5210,1,38.05
5211,9,14.93
5212,1,31.13
5212,2,27.49
5213,2,13.06
5213,7,17.13
5213,6,17.87
5213,319,18.75
5214,15,46.96
5215,3,12.44
5216,5,12.84
5217,17,50.80
5217,39,81.03
5218,1,9.50
5218,2,13.99
5218,484,12.71
5219,337,30.09
5219,12,28.33
5220,1,24.29
5220,19,25.37
5220,94,33.63
5221,251,3.85
5221,5,4.51
5221,6,3.43
5222,34,38.78
5222,5,30.54
5222,6,38.21
5222,73,41.13
5222,280,30.16
5223,1,6.16
5224,37,9.75
5225,5,35.35
5226,2,82.01
5226,3,59.55
5227,16,21.43
5227,1,21.68
5227,7,18.28
5228,10,13.44
5229,26,8.35
5230,71,41.14
5231,38,9.16
5232,1,7.65
5233,1,8.65
5233,5,7.31
5233,16,6.56
5233,57,8.28
5233,30,8.71
5234,1,6.29
5235,8,24.13
5235,1,18.32
5235,116,18.01
5236,1,78.82
5236,3,52.67
5236,29,60.32
5237,5,7.62
5237,47,8.47
5238,13,6.22
5239,284,15.02
5239,14,12.90
5240,1,7.67
5240,3,9.42
5241,1,89.12
5242,2,23.01
5242,8,24.83
5242,42,19.51
5242,18,19.36
5242,24,19.98
5243,1,81.97
5244,25,7.01
5244,2,6.76
5244,67,7.39
5245,25,29.30
5245,2,26.71
5245,228,22.57
5245,46,24.84
5246,1,8.01
5247,2,25.01
5247,422,29.40
5247,7,18.53
5248,10,9.08
5248,4,10.55
5249,10,3.80
5249,29,3.57
5250,17,10.12
5250,146,11.93
5251,49,20.49
5251,51,13.29
5251,1,16.98
5252,2,16.35
5253,1,83.21
5253,2,80.74
5253,35,61.14
5253,27,74.11
5253,62,69.70
5254,57,27.72
5254,109,26.59
5254,13,24.05
5255,1,33.09
5255,3,28.17
5255,36,42.97
5255,15,46.39
5256,8,25.61
5256,18,24.13
5257,43,8.00
5258,15,14.91
5259,1,6.23
5259,3,6.32
5260,1,22.76
5261,1,23.25
5261,2,22.86
5261,3,23.81
5261,12,28.51
5261,29,28.35
5262,339,33.51
5262,3,23.47
5263,61,9.25
5263,78,7.54
5264,1,87.97
5264,3,80.81
5265,81,4.78
5265,50,3.30
5266,1,17.43
5266,29,19.37
5266,6,13.45
5266,70,16.76
5267,2,5.21
5267,3,5.74
5268,1,49.34
5268,10,43.02
5268,4,51.02
5269,6,55.73
5270,44,183.03
5271,4,22.00
5271,7,14.84
5272,33,29.27
5273,1,12.08
5274,1,23.22
5274,3,18.65
5274,37,17.22
5274,166,21.01
5274,209,18.52
5275,41,3.02
5275,3,2.26
5275,13,2.50
5275,71,2.19
5276,10,11.01
5276,123,10.28
5276,15,7.57
5277,2,16.99
5278,23,17.85
5279,139,49.49
5279,23,59.34
5280,125,72.45
5281,3,33.19
5282,5,5.83
5282,6,4.91
5283,1,46.19
5283,2,34.61
5284,59,6.57
5284,4,6.36
5285,1,29.22
5285,11,26.77
5285,366,29.77
5285,121,21.67
5285,90,26.97
5286,59,17.70
5286,2,16.46
5286,3,13.50
5286,4,12.28
5287,249,6.74
5288,1,48.99
5288,2,47.00
5288,13,36.82
5289,1,40.21
5289,2,26.37
5290,1,11.28
5290,2,13.80
5291,1,20.87
5291,12,14.36
5292,25,9.57
5292,1,8.46
5293,273,12.39
5294,1,23.10
5294,2,27.12
5294,3,33.18
5294,5,32.65
5294,485,20.65
5295,50,16.25
5296,1,45.58
5297,251,22.91
5298,92,13.79
5299,9,41.86
5300,1,104.58
5300,2,101.67
5300,13,105.46
5300,53,97.01
5300,30,105.14
5301,12,19.11
5302,16,7.53
5302,11,7.33
5302,4,5.53
5303,16,6.68
5303,11,4.88
5304,79,11.32
5305,1,5.48
5306,9,62.75
5306,18,56.98
5307,1,8.27
5307,26,7.23
5308,1,51.39
5308,2,68.78
5308,103,56.18
5308,11,50.90
5308,46,63.44
5309,2,13.71
5309,12,12.34
5310,1,41.77
5311,11,14.52
5312,39,133.04
5313,2,9.22
5313,13,9.14
5314,1,8.72
5315,3,19.55
5315,4,21.04
5315,7,23.11
5315,17,21.83
5315,51,24.02
5316,17,20.57
5316,2,24.20
5317,1,13.52
5317,4,10.55
5317,36,11.35
5317,5,11.93
5318,34,30.37
5318,14,35.71
5319,102,15.41
5320,96,7.47
5321,1,19.44
5322,5,4.14
5323,1,17.33
5323,138,19.12
5323,44,19.40
5323,98,12.67
5324,1,7.26
5324,13,6.89
5325,1,53.73
5326,238,23.21
5326,15,23.99
5327,18,29.17
5327,100,26.12
5327,22,25.94
5328,3,36.41
5329,2,3.85
5329,37,3.31
5329,14,5.47
5329,24,4.62
5329,27,5.38
5330,435,25.70
5330,4,28.57
5330,103,39.31
5331,1,2.48
5331,4,1.67
5331,37,2.10
5331,9,1.56
5331,91,1.71
5332,8,8.57
5332,3,12.54
5333,1,9.70
5333,2,9.59
5333,11,8.98
5334,1,13.82
5335,1,26.50
5335,4,19.67
5336,1,12.49
5336,34,12.10
5336,127,10.01
5337,199,1.74
5338,2,7.86
5338,35,9.74
5339,104,11.51
5339,1,14.25
5340,32,18.34
5340,89,15.13
5340,3,15.53
5340,25,18.04
5341,16,14.90
5342,1,7.50
5342,2,10.34
5343,7,11.23
5344,2,17.67
5345,183,61.61
5346,3,22.29
5347,35,30.88
5348,17,20.19
5349,1,8.59
5350,2,11.55
5350,5,13.95
5351,3,14.86
5351,71,14.87
5352,48,44.61
5352,1,50.00
5352,61,44.81
5352,497,51.12
5353,1,14.84
5353,11,22.99
5354,1,6.59
5354,2,6.07
5355,99,14.17
5356,1,13.98
5356,5,14.45
5356,47,18.10
5357,3,31.79
5357,5,25.68
5358,9,5.17
5358,95,5.33
5359,43,8.61
5360,63,7.59
5361,4,157.88
5361,8,142.93
5361,12,232.25
5361,109,230.98
5361,27,217.72
5362,2,19.20
5363,1,11.43
5363,2,14.51
5363,11,13.47
5363,4,11.62
5364,1,26.38
5364,2,26.36
5364,36,23.31
5364,6,18.70
5364,30,19.42
5365,1,49.74
5366,1,67.44
5367,154,92.14
5368,9,20.00
5368,26,20.32
5369,32,20.35
5369,1,17.31
5370,8,105.49
5370,1,116.77
5370,2,156.43
5370,177,165.56
5371,16,14.00
5371,4,14.89
5371,30,14.32
5372,99,19.87
5373,1,19.39
5374,8,27.61
5374,15,28.42
5375,1,48.88
5375,45,44.40
5376,136,53.67
5376,2,51.83
5377,1,16.88
5377,2,15.38
5377,3,11.81
5377,4,15.30
5377,5,16.15
5378,48,36.73
5379,1,3.55
5379,3,5.32
5380,1,73.37
5380,26,77.02
5380,3,82.18
5381,1,18.21
5382,1,22.48
5382,10,21.35
5383,1,8.18
5384,5,29.07
5384,4,36.98
5384,53,29.08
5385,60,30.70
5386,1,18.76
5386,34,15.38
5386,15,17.16
5387,2,18.44
5388,3,32.34
5388,14,29.77
5389,2,3.53
5390,2,57.94
5390,18,68.24
5391,11,18.67
5392,2,28.05
5393,15,47.47
5394,58,2.69
5394,292,2.73
5395,28,72.07
5395,7,94.48
5396,3,18.18
5397,33,8.81
5397,379,7.24
5398,1,40.00
5398,2,51.50
5398,451,50.54
5398,39,35.67
5398,154,53.91
5399,1,33.53
5399,4,40.35
5399,15,46.52
5400,322,30.27
5401,35,13.91
5401,2,10.75
5401,43,10.07
5401,7,13.80
5402,1,16.94
5402,2,26.96
5403,8,26.52
5403,1,19.36
5403,6,18.77
5404,9,16.18
5405,3,17.31
5405,30,13.25
5406,1,15.28
5406,33,14.61
5406,4,13.34
5406,10,14.72
5406,20,11.18
5407,1,34.59
5408,1,10.09
5409,8,17.04
5409,9,17.16
5409,18,12.86
5410,32,41.82
5410,170,30.80
5410,42,44.02
5410,80,38.75
5410,20,39.52
5411,17,12.59
5412,1,6.08
5412,9,6.14
5413,3,14.45
5413,6,14.38
5414,41,13.70
5414,391,11.24
5415,19,122.31
5416,5,59.59
5417,1,40.59
5417,44,48.35
5418,3,10.37
5419,4,8.88
5419,7,8.29
5419,231,7.58
5420,174,10.84
5420,63,9.10
5421,1,12.90
5421,2,15.26
5421,5,15.24
5422,1,28.90
5422,45,28.39
5422,53,27.11
5422,79,32.66
5423,4,34.30
5424,1,6.48
5425,1,18.40
5425,19,17.46
5426,3,14.39
5426,28,12.08
5426,255,10.99
5427,73,2.80
5428,216,16.99
5428,4,14.53
5428,39,12.07
5428,71,11.68
5429,47,10.71
5430,18,12.92
5431,77,12.32
5431,23,12.47
5432,9,4.80
5433,104,23.85
5433,1,21.10
5433,5,18.18
5434,19,5.69
5434,7,4.52
5435,2,5.59
5436,42,23.08
5437,1,5.10
5437,4,5.96
5437,13,6.60
5437,51,6.42
5437,28,4.72
5438,1,23.16
5438,228,22.03
5439,1,26.54
5439,3,24.32
5440,8,41.04
5440,1,44.64
5441,4,13.49
5442,160,133.58
5442,1,134.01
5442,201,133.89
5442,17,120.16
5442,152,115.36
5443,3,14.11
5444,1,16.32
5444,34,24.06
5444,12,20.83
5444,127,20.27
5445,256,25.09
